385.75	0.25033	775.84	0.0012889	4.9354	4.9606	13.388	114.37	157.06	900.24	-0.25788	undefined	undefined	0.017178	liquid
387.16	0.25932	774.16	0.0012917	5.1566	5.1827	13.961	114.73	157.47	894.16	-0.25431	undefined	undefined	0.017010	liquid
388.57	0.26854	772.47	0.0012945	5.3783	5.4054	14.533	115.08	157.88	888.09	-0.25069	undefined	undefined	0.016842	liquid
389.98	0.27802	770.78	0.0012974	5.6005	5.6287	15.104	115.43	158.29	882.03	-0.24702	undefined	undefined	0.016675	liquid
391.39	0.28774	769.08	0.0013002	5.8233	5.8525	15.674	115.78	158.70	876.00	-0.24330	undefined	undefined	0.016508	liquid
392.80	0.29772	767.38	0.0013031	6.0467	6.0770	16.244	116.13	159.11	869.97	-0.23953	undefined	undefined	0.016341	liquid
394.21	0.30796	765.67	0.0013060	6.2706	6.3020	16.813	116.47	159.53	863.97	-0.23570	undefined	undefined	0.016175	liquid
395.62	0.31847	763.96	0.0013090	6.4951	6.5276	17.382	116.82	159.94	857.97	-0.23182	undefined	undefined	0.016009	liquid
397.03	0.32925	762.24	0.0013119	6.7201	6.7538	17.950	117.16	160.36	851.99	-0.22787	undefined	undefined	0.015843	liquid
398.44	0.34030	760.52	0.0013149	6.9457	6.9806	18.517	117.50	160.77	846.03	-0.22387	undefined	undefined	0.015678	liquid
399.85	0.35162	758.79	0.0013179	7.1718	7.2080	19.084	117.84	161.19	840.08	-0.21981	undefined	undefined	0.015513	liquid
401.26	0.36323	757.05	0.0013209	7.3985	7.4360	19.650	118.18	161.61	834.14	-0.21568	undefined	undefined	0.015349	liquid
402.67	0.37513	755.31	0.0013240	7.6258	7.6646	20.216	118.52	162.03	828.22	-0.21149	undefined	undefined	0.015184	liquid
404.08	0.38731	753.56	0.0013270	7.8536	7.8937	20.781	118.86	162.46	822.30	-0.20723	undefined	undefined	0.015020	liquid
405.49	0.39979	751.81	0.0013301	8.0820	8.1235	21.345	119.19	162.88	816.40	-0.20289	undefined	undefined	0.014856	liquid
406.90	0.41258	750.05	0.0013332	8.3109	8.3539	21.909	119.53	163.31	810.52	-0.19849	undefined	undefined	0.014693	liquid
408.31	0.42566	748.28	0.0013364	8.5405	8.5849	22.472	119.86	163.74	804.64	-0.19401	undefined	undefined	0.014530	liquid
409.72	0.43906	746.51	0.0013396	8.7705	8.8165	23.035	120.19	164.17	798.77	-0.18945	undefined	undefined	0.014367	liquid
411.13	0.45277	744.73	0.0013428	9.0012	9.0487	23.597	120.52	164.60	792.92	-0.18482	undefined	undefined	0.014205	liquid
412.54	0.46679	742.95	0.0013460	9.2324	9.2815	24.159	120.85	165.04	787.07	-0.18010	undefined	undefined	0.014043	liquid
413.95	0.48114	741.15	0.0013493	9.4642	9.5149	24.720	121.18	165.48	781.23	-0.17530	undefined	undefined	0.013881	liquid
415.36	0.49582	739.35	0.0013525	9.6966	9.7490	25.281	121.51	165.92	775.40	-0.17040	undefined	undefined	0.013720	liquid
416.77	0.51083	737.54	0.0013559	9.9296	9.9837	25.841	121.83	166.36	769.59	-0.16542	undefined	undefined	0.013559	liquid
418.18	0.52617	735.73	0.0013592	10.163	10.219	26.401	122.16	166.81	763.78	-0.16035	undefined	undefined	0.013398	liquid
419.59	0.54186	733.90	0.0013626	10.397	10.455	26.960	122.49	167.26	757.97	-0.15518	undefined	undefined	0.013238	liquid
421.00	0.55789	732.07	0.0013660	10.632	10.691	27.519	122.81	167.72	752.18	-0.14991	undefined	undefined	0.013078	liquid
422.41	0.57428	730.23	0.0013694	10.867	10.929	28.077	123.13	168.17	746.39	-0.14454	undefined	undefined	0.012919	liquid
423.82	0.59101	728.39	0.0013729	11.103	11.167	28.635	123.46	168.63	740.61	-0.13906	undefined	undefined	0.012759	liquid
425.23	0.60811	726.53	0.0013764	11.340	11.405	29.193	123.78	169.10	734.83	-0.13347	undefined	undefined	0.012600	liquid
426.64	0.62558	724.67	0.0013799	11.577	11.644	29.750	124.10	169.57	729.06	-0.12777	undefined	undefined	0.012442	liquid
428.05	0.64341	722.80	0.0013835	11.814	11.884	30.307	124.42	170.04	723.30	-0.12196	undefined	undefined	0.012284	liquid
429.46	0.66162	720.91	0.0013871	12.053	12.124	30.863	124.74	170.51	717.54	-0.11602	undefined	undefined	0.012126	liquid
430.87	0.68020	719.02	0.0013908	12.292	12.366	31.419	125.06	171.00	711.78	-0.10996	undefined	undefined	0.011968	liquid
432.28	0.69918	717.12	0.0013945	12.531	12.607	31.974	125.38	171.48	706.03	-0.10377	undefined	undefined	0.011811	liquid
433.69	0.71854	715.21	0.0013982	12.771	12.850	32.529	125.70	171.97	700.29	-0.097454	undefined	undefined	0.011655	liquid
435.10	0.73829	713.30	0.0014019	13.012	13.093	33.084	126.02	172.47	694.54	-0.090996	undefined	undefined	0.011498	liquid
436.51	0.75844	711.37	0.0014057	13.254	13.337	33.638	126.34	172.97	688.80	-0.084396	undefined	undefined	0.011342	liquid
437.92	0.77900	709.43	0.0014096	13.496	13.581	34.192	126.66	173.47	683.06	-0.077650	undefined	undefined	0.011187	liquid
439.33	0.79997	707.48	0.0014135	13.738	13.827	34.746	126.98	173.98	677.32	-0.070753	undefined	undefined	0.011032	liquid
