507.01	2.3925	64.497	0.015504	42.139	45.036	97.693	143.31	190.01	168.01	17.676	undefined	undefined	vapor
508.42	2.4404	66.071	0.015135	42.259	45.144	97.793	143.87	192.13	167.04	17.704	undefined	undefined	vapor
509.83	2.4889	67.689	0.014774	42.378	45.251	97.890	144.44	194.35	166.05	17.736	undefined	undefined	vapor
511.24	2.5382	69.351	0.014419	42.497	45.355	97.985	145.01	196.67	165.03	17.772	undefined	undefined	vapor
512.65	2.5881	71.061	0.014072	42.613	45.458	98.078	145.58	199.10	164.00	17.812	undefined	undefined	vapor
514.06	2.6389	72.821	0.013732	42.729	45.560	98.168	146.16	201.67	162.94	17.856	undefined	undefined	vapor
515.47	2.6903	74.632	0.013399	42.843	45.659	98.255	146.75	204.37	161.85	17.904	undefined	undefined	vapor
516.88	2.7426	76.498	0.013072	42.956	45.756	98.339	147.34	207.22	160.74	17.957	undefined	undefined	vapor
518.29	2.7955	78.421	0.012752	43.067	45.852	98.420	147.93	210.24	159.61	18.014	undefined	undefined	vapor
519.70	2.8493	80.405	0.012437	43.177	45.945	98.498	148.54	213.44	158.45	18.076	undefined	undefined	vapor
521.11	2.9038	82.452	0.012128	43.285	46.036	98.572	149.15	216.85	157.26	18.143	undefined	undefined	vapor
522.52	2.9592	84.566	0.011825	43.391	46.124	98.642	149.77	220.48	156.05	18.214	undefined	undefined	vapor
523.93	3.0153	86.752	0.011527	43.495	46.210	98.708	150.39	224.36	154.81	18.290	undefined	undefined	vapor
525.34	3.0723	89.013	0.011234	43.597	46.293	98.769	151.02	228.53	153.54	18.372	undefined	undefined	vapor
526.75	3.1301	91.354	0.010946	43.696	46.373	98.826	151.66	233.01	152.24	18.458	undefined	undefined	vapor
528.16	3.1887	93.781	0.010663	43.793	46.449	98.877	152.32	237.85	150.91	18.550	undefined	undefined	vapor
529.57	3.2481	96.300	0.010384	43.888	46.522	98.923	152.98	243.09	149.55	18.647	undefined	undefined	vapor
530.98	3.3085	98.916	0.010110	43.979	46.592	98.963	153.65	248.80	148.16	18.750	undefined	undefined	vapor
532.39	3.3697	101.64	0.0098388	44.067	46.657	98.996	154.33	255.04	146.73	18.858	undefined	undefined	vapor
533.80	3.4318	104.47	0.0095717	44.152	46.718	99.022	155.02	261.88	145.27	18.972	undefined	undefined	vapor
535.21	3.4948	107.43	0.0093080	44.233	46.774	99.040	155.73	269.44	143.78	19.092	undefined	undefined	vapor
536.62	3.5587	110.53	0.0090474	44.310	46.824	99.049	156.45	277.84	142.25	19.216	undefined	undefined	vapor
538.03	3.6235	113.77	0.0087896	44.382	46.870	99.049	157.19	287.22	140.68	19.347	undefined	undefined	vapor
539.44	3.6893	117.17	0.0085343	44.449	46.908	99.038	157.94	297.77	139.07	19.482	undefined	undefined	vapor
540.85	3.7561	120.76	0.0082811	44.510	46.940	99.016	158.71	309.75	137.42	19.622	undefined	undefined	vapor
542.26	3.8239	124.54	0.0080296	44.566	46.964	98.980	159.50	323.46	135.73	19.766	undefined	undefined	vapor
543.67	3.8926	128.55	0.0077794	44.614	46.979	98.930	160.32	339.33	133.99	19.913	undefined	undefined	vapor
545.08	3.9625	132.81	0.0075298	44.653	46.984	98.862	161.16	357.90	132.20	20.062	undefined	undefined	vapor
546.49	4.0333	137.36	0.0072802	44.684	46.978	98.775	162.02	379.96	130.37	20.212	undefined	undefined	vapor
547.90	4.1053	142.25	0.0070299	44.704	46.958	98.666	162.92	406.59	128.48	20.359	undefined	undefined	vapor
549.31	4.1784	147.54	0.0067779	44.711	46.923	98.530	163.85	439.40	126.53	20.501	undefined	undefined	vapor
550.72	4.2526	153.31	0.0065229	44.702	46.869	98.362	164.83	480.82	124.53	20.633	undefined	undefined	vapor
552.13	4.3280	159.66	0.0062631	44.675	46.792	98.155	165.86	534.78	122.45	20.748	undefined	undefined	vapor
553.54	4.4047	166.77	0.0059963	44.624	46.687	97.898	166.94	607.98	120.30	20.834	undefined	undefined	vapor
554.95	4.4827	174.86	0.0057189	44.541	46.544	97.575	168.10	712.92	118.07	20.876	undefined	undefined	vapor
556.36	4.5621	184.32	0.0054252	44.416	46.349	97.162	169.35	875.81	115.73	20.844	undefined	undefined	vapor
557.77	4.6431	195.89	0.0051049	44.225	46.076	96.613	170.73	1162.4	113.24	20.689	undefined	undefined	vapor
559.18	4.7257	211.17	0.0047356	43.920	45.668	95.826	172.31	1795.1	110.54	20.301	undefined	undefined	vapor
560.59	4.8103	235.50	0.0042462	43.348	44.944	94.478	174.22	4257.3	107.33	19.345	undefined	undefined	vapor

